path,shader,renderQueue,enableInstancing,mainTexture
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/DefaultHDParticleMaterial.mat","HDRP/Unlit",3000,False,"Resources/unity_builtin_extra"
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/DefaultHDTerrainMaterial.mat","HDRP/TerrainLit",2225,True,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/DefaultWaterMaterial.mat","HDRP/Water/Water",2000,True,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/MaterialBall1.mat","HDRP/Lit",2225,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/MaterialBall12.mat","HDRP/Lit",2225,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/MaterialWaterExclusion.mat","Hidden/HDRP/WaterExclusion",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Mesh/Cylinder.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Mesh/Disc.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Mesh/HumanEyeModel.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Mesh/Quad.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Mesh/Sphere.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/AutodeskInteractive.ShaderGraph","HDRP/Autodesk Interactive/AutodeskInteractive",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/AutodeskInteractiveMasked.ShaderGraph","HDRP/Autodesk Interactive/AutodeskInteractiveMasked",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/AutodeskInteractiveTransparent.ShaderGraph","HDRP/Autodesk Interactive/AutodeskInteractiveTransparent",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/DefaultFogVolume.shadergraph","HDRP/DefaultFogVolume",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Eye.shadergraph","HDRP/Eye",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Fabric CottonWool.ShaderGraph","HDRP/Fabric/Fabric CottonWool",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Fabric Silk.ShaderGraph","HDRP/Fabric/Fabric Silk",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Fullscreen Basic HDRP.shadergraph","Hidden/HDRP/Fullscreen Basic HDRP",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Hair Approximate.shadergraph","HDRP/Hair Approximate",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Hair Physical.shadergraph","HDRP/Hair Physical",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Hair.shadergraph","HDRP/Hair",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/HDRP Lit.shadergraph","Hidden/HDRP/HDRP Lit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/PhysicallyBasedSky.shadergraph","HDRP/PhysicallyBasedSky",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Skin.shadergraph","Hidden/HDRP/Skin",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/StackLit.shadergraph","Hidden/HDRP/StackLit",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Terrain Standard 4 Layers.shadergraph","Hidden/Terrain/Terrain Standard 4 Layers",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Terrain Standard 8 Layers.shadergraph","Hidden/Terrain/Terrain Standard 8 Layers",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Water Decal Sample.shadergraph","HDRP/Water/Water Decal Sample",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Water Decal.shadergraph","HDRP/Water/Water Decal",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Water.shadergraph","HDRP/Water/Water",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/SolidColor.shadergraph","Shader Graphs/SolidColor",2000,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/Tools/ColorChecker/ColorCheckerMaterial.mat","Hidden/ColorCheckerShader",2225,False,""
"Packages/com.unity.render-pipelines.high-definition/Runtime/Tools/ColorChecker/ColorCheckerShader.shadergraph","Hidden/ColorCheckerShader",2000,False,""
"Packages/com.unity.probuilder/Content/Material/Checker.mat","ProBuilder6/Standard Vertex Color",2000,False,"Packages/com.unity.probuilder/Content/Material/Textures/Checker.png"
"Packages/com.unity.probuilder/Content/Resources/Materials/Collider.mat","Legacy Shaders/Particles/Alpha Blended",3000,False,"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_Collider.png"
"Packages/com.unity.probuilder/Content/Resources/Materials/EdgePicker.mat","Hidden/ProBuilder/EdgePicker",2000,False,""
"Packages/com.unity.probuilder/Content/Resources/Materials/FacePicker.mat","Hidden/ProBuilder/FacePicker",2000,False,""
"Packages/com.unity.probuilder/Content/Resources/Materials/InvisibleFace.mat","Hidden/ProBuilder/HideVertices",2000,False,""
"Packages/com.unity.probuilder/Content/Resources/Materials/NoDraw.mat","Unlit/Texture",2000,False,"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_NoDraw.png"
"Packages/com.unity.probuilder/Content/Resources/Materials/ProBuilderDefault.mat","ProBuilder6/Standard Vertex Color",2000,False,"Packages/com.unity.probuilder/Content/Resources/Textures/GridBox_Default.png"
"Packages/com.unity.probuilder/Content/Resources/Materials/Trigger.mat","Legacy Shaders/Particles/Alpha Blended",3000,False,"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_Trigger.png"
"Packages/com.unity.probuilder/Content/Resources/Materials/VertexPicker.mat","Hidden/ProBuilder/VertexPicker",2000,False,""
"Packages/com.unity.probuilder/Content/Shader/Standard Vertex Color.shadergraph","ProBuilder6/Standard Vertex Color",2000,False,"Packages/com.unity.probuilder/Content/Resources/Textures/GridBox_Default.png"
"Packages/com.unity.render-pipelines.core/Runtime/Debugging/Prefabs/Fonts/PerfectDOSVGA437.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.render-pipelines.core/Runtime/Debugging/Prefabs/Fonts/PerfectDOSVGA437.ttf"
"Packages/com.unity.render-pipelines.core/Runtime/RenderPipelineResources/Mesh/SamplesFixture.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.core/Runtime/RenderPipelineResources/Mesh/SamplesFloorSpotlight.fbx","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Black.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Black.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-BlackItalic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-BlackItalic.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Bold.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Bold.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-BoldItalic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-BoldItalic.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Italic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Italic.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Light.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Light.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-LightItalic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-LightItalic.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Medium.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Medium.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-MediumItalic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-MediumItalic.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Regular.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Regular.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Thin.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-Thin.ttf"
"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-ThinItalic.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.searcher/Editor/Resources/FlatSkin/Font/Roboto-ThinItalic.ttf"
"Packages/com.unity.shadergraph/GraphTemplates/BuiltIn/BuiltIn Lit Basic.shadergraph","Hidden/Shader Graphs/BuiltIn Lit Basic",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/BuiltIn/BuiltIn Unlit Basic.shadergraph","Hidden/Shader Graphs/BuiltIn Unlit Basic",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/0_Decal Simple.shadergraph","Hidden/Decal/0_Decal Simple",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/0_Lit Basic.shadergraph","Hidden/Lit/0_Lit Basic",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/0_Particle Unlit.shadergraph","Hidden/Shader Graphs/Particles/0_Particle Unlit",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/1_Decal Material Volume.shadergraph","Hidden/Decal/1_Decal Material Volume",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/1_Lit Full.shadergraph","Hidden/Lit/1_Lit Full",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/2_Particle Lit.shadergraph","Hidden/Shader Graphs/Particles/2_Particle Lit",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/Terrain Simple.shadergraph","Hidden/Terrain/Terrain Simple",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/UGUI Canvas Basic.shadergraph","Hidden/UGUI Canvas/UGUI Canvas Basic",3000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/UGUI Canvas Meter.shadergraph","Hidden/UGUI Canvas/UGUI Canvas Meter",3000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/Unlit Simple.shadergraph","Hidden/Unlit/Unlit Simple",2000,False,""
"Packages/com.unity.shadergraph/GraphTemplates/Custom Render Texture.shadergraph","Hidden/Shader Graphs/Custom Render Texture",2000,False,""
"Packages/com.unity.collab-proxy/Editor/Assets/Fonts/Cascadia.ttf","GUI/Text Shader",3000,False,"Packages/com.unity.collab-proxy/Editor/Assets/Fonts/Cascadia.ttf"
"Packages/org.khronos.unitygltf/Runtime/Resources/Standard (Specular setup).mat","Standard (Specular setup)",2000,False,""
"Packages/org.khronos.unitygltf/Runtime/Scripts/Plugins/Experimental/Invisible.mat","Universal Render Pipeline/Lit",2450,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/PBRGraph-Double.override-graph","Hidden/UnityGLTF/PBRGraph-Double",2000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/PBRGraph-Transparent-Double.override-graph","Hidden/UnityGLTF/PBRGraph-Transparent-Double",3000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/PBRGraph-Transparent.override-graph","Hidden/UnityGLTF/PBRGraph-Transparent",3000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/UnlitGraph-Double.override-graph","Hidden/UnityGLTF/UnlitGraph-Double",2450,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/UnlitGraph-Transparent-Double.override-graph","Hidden/UnityGLTF/UnlitGraph-Transparent-Double",3000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/2020-Legacy/UnlitGraph-Transparent.override-graph","Hidden/UnityGLTF/UnlitGraph-Transparent",3000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/PBRGraph.shadergraph","UnityGLTF/PBRGraph",2000,False,""
"Packages/org.khronos.unitygltf/Runtime/Shaders/ShaderGraph/UnlitGraph.shadergraph","UnityGLTF/UnlitGraph",2450,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/Black.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/Emissive.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/Gold.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/Ground.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/Metal_Black.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/SceneTemplates/Materials/White.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/2D/0_2D Sprite Lit.shadergraph","Hidden/Shader Graphs/0_2D Sprite Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/2D/1_2D Sprite Unlit.shadergraph","Hidden/Shader Graphs/1_2D Sprite Unlit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/2D/2_2D Sprite Custom Lit.shadergraph","Hidden/Shader Graphs/2_2D Sprite Custom Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/Fullscreen Basic URP.shadergraph","Hidden/Shader Graphs/Fullscreen Basic URP",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/Terrain Standard 4 Layers URP.shadergraph","Hidden/Terrain/Terrain Standard 4 Layers URP",2000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/UITKBasicTemplate.shadergraph","Hidden/Shader Graphs/UITKBasicTemplate",3000,False,""
"Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/GraphTemplates/UITKFullTemplate.shadergraph","Hidden/Shader Graphs/UITKFullTemplate",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/ArnoldStandardSurface/ArnoldStandardSurface.shadergraph","Shader Graphs/ArnoldStandardSurface",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/ArnoldStandardSurface/ArnoldStandardSurfaceTransparent.shadergraph","Shader Graphs/ArnoldStandardSurfaceTransparent",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Decal.mat","Shader Graphs/Decal",2000,True,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/FullscreenInvertColors.mat","Shader Graphs/FullscreenInvertColors",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat","Universal Render Pipeline/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Mesh2D-Lit-Default.mat","Universal Render Pipeline/2D/Mesh2D-Lit-Default",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Mesh2D-Unlit-Default.mat","Universal Render Pipeline/2D/Mesh2D-Unlit-Default",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/ParticlesUnlit.mat","Universal Render Pipeline/Particles/Unlit",3000,False,"Resources/unity_builtin_extra"
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/PhysicalMaterial3DsMax/PhysicalMaterial3DsMax.shadergraph","Shader Graphs/PhysicalMaterial3DsMax",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/PhysicalMaterial3DsMax/PhysicalMaterial3DsMaxTransparent.shadergraph","Shader Graphs/PhysicalMaterial3DsMaxTransparent",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/RenderAs2D-Flattening.mat","2D/RenderAs2D-Flattening",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/SimpleLit.mat","Universal Render Pipeline/Simple Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/SpatialMappingOcclusion.mat","Universal Render Pipeline/VR/SpatialMapping/Occlusion",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/SpatialMappingWireframe.mat","Universal Render Pipeline/VR/SpatialMapping/Wireframe",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Sprite-Lit-Default.mat","Universal Render Pipeline/2D/Sprite-Lit-Default",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Sprite-Unlit-Default.mat","Universal Render Pipeline/2D/Sprite-Unlit-Default",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/SpriteMask-Default.mat","Universal Render Pipeline/2D/Sprite-Mask",3000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/Materials/TerrainLit.mat","Universal Render Pipeline/Terrain/Lit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Runtime/RendererFeatures/SurfaceCacheGIRendererFeature/FallbackMaterial.mat","Hidden/SurfaceCache/Fallback",2000,False,""
"Packages/com.unity.render-pipelines.universal/Shaders/2D/VFXSpriteLit.shadergraph","VFX Graph/VFXSpriteLit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Shaders/2D/VFXSpriteUnlit.shadergraph","VFX Graph/VFXSpriteUnlit",2000,False,""
"Packages/com.unity.render-pipelines.universal/Shaders/AutodeskInteractive/AutodeskInteractive.shadergraph","Universal Render Pipeline/Autodesk Interactive/AutodeskInteractive",2000,False,""
"Packages/com.unity.render-pipelines.universal/Shaders/AutodeskInteractive/AutodeskInteractiveMasked.shadergraph","Universal Render Pipeline/Autodesk Interactive/AutodeskInteractiveMasked",2000,False,""
"Packages/com.unity.render-pipelines.universal/Shaders/AutodeskInteractive/AutodeskInteractiveTransparent.shadergraph","Universal Render Pipeline/Autodesk Interactive/AutodeskInteractiveTransparent",2000,False,""
