scene,hierarchy,objectName,active,rendererEnabled,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialCount,uniqueMaterialCount,castsShadows,receiveShadows,staticFlags,lightmapStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderConvex,meshColliderTriangles,hasLODGroup,nearestLODGroup,layer,tag,boundsSize,architectureCandidate,replacementCandidate,replacementCategory,estimatedPerformanceValue,visualRisk
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (71)","SM_Daisy_Single (71)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (079)","SM_Daisy_Single (079)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (298)","SM_Daisy_Single (298)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (284)","SM_Daisy_Single (284)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (198)","SM_Daisy_Single (198)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (28)","SM_Daisy_Single (28)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (49)","SM_Daisy_Single (49)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (9)","SM_Daisy_Single (9)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (177)","SM_Daisy_Single (177)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (135)","SM_Daisy_Single (135)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (095)","SM_Daisy_Single (095)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (241)","SM_Daisy_Single (241)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (318)","SM_Daisy_Single (318)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (39)","SM_Daisy_Single (39)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (281)","SM_Daisy_Single (281)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (164)","SM_Daisy_Single (164)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (357)","SM_Daisy_Single (357)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (015)","SM_Daisy_Single (015)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (206)","SM_Daisy_Single (206)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (88)","SM_Daisy_Single (88)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (137)","SM_Daisy_Single (137)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (033)","SM_Daisy_Single (033)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (116)","SM_Daisy_Single (116)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (382)","SM_Daisy_Single (382)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (075)","SM_Daisy_Single (075)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (271)","SM_Daisy_Single (271)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (217)","SM_Daisy_Single (217)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (138)","SM_Daisy_Single (138)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (286)","SM_Daisy_Single (286)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.543, 0.925, 0.642)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (309)","SM_Daisy_Single (309)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (077)","SM_Daisy_Single (077)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (365)","SM_Daisy_Single (365)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (283)","SM_Daisy_Single (283)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (59)","SM_Daisy_Single (59)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (029)","SM_Daisy_Single (029)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (318)","SM_Daisy_Single (318)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (213)","SM_Daisy_Single (213)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (109)","SM_Daisy_Single (109)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (222)","SM_Daisy_Single (222)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.543, 0.925, 0.642)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (360)","SM_Daisy_Single (360)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.543, 0.925, 0.642)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (320)","SM_Daisy_Single (320)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (336)","SM_Daisy_Single (336)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (278)","SM_Daisy_Single (278)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (117)","SM_Daisy_Single (117)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (245)","SM_Daisy_Single (245)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (146)","SM_Daisy_Single (146)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (5)","SM_Daisy_Single (5)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (027)","SM_Daisy_Single (027)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (265)","SM_Daisy_Single (265)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.543, 0.925, 0.642)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (376)","SM_Daisy_Single (376)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
